Automatikbetrieb beenden?;Exit automatic mode?;Arrêter du mode automatique?;Arrestare funzionamento automatico?;Automatische werking stoppen?;Otomatik mod kapatılsın mı?;Zakończyć pracę automatyczną?;¿Fin del funcionamiento automático?;Завершить автоматический режим?;结束自动模式？;Завершити автоматичний режим?;Automatikus üzemmód befejezése?;Τερματισμός αυτόματης λειτουργίας
Dosiereigenschaften;Dose properties;Propriétés de dosage;Proprietà di dosaggio;Doseereigenschappen ;Dosaj ayarları  ;Właściwości dozowania;Propiedades de dosificación;Свойства дозатора;配料属性;Властивості дозування;Adagolási tulajdonságok;Ιδιότητες δοσομέτρησης
Dosierer;Feeder;Doseur;Dosatore;Doseerunit;Dosajcı ;Dozownik;Dosificador;Дозатор;配料装置;Дозатор;Adagoló egység;Μονάδα δοσομέτρησης
konnte nicht gestoppt werden!;could not be stopped!;n’a pas pu être arrêté !;non può essere fermato/bloccato!;kon niet worden gestopt!;durdurulamadı!;nie może zostać zatrzymany!;¡no se ha podido parar!;невозможно остановить!;无法停止！;неможливо зупинити!;nem lehetett leállítani!;δεν μπόρεσε να σταματήσει!
Drehzahl;Rotation speed;Vitesse de rotation;Regime di rotazione ;Toerental;Devir sayısı  ;Prędkość;Velocidad;Скорость;速度;Швидкість;Sebesség;Ταχύτητα
Durchsatz [kg/h];Massflow [kg/h];Débit [kg/h];Throughput [kg/h];Doorzet [kg/h];Verim [kg/h];Wydajność [kg/h];Rendimiento [kg/h];Пропускная способность [кг/ч];吞吐量 [kg/h］;Продуктивність [кг/год];Áteresztőképesség [kg/h];Απόδοση [kg/h]
Durchsatz;Massflow;Débit;Throughput;Doorzet;Verim ;Wydajność;Rendimiento;Пропускная способность;吞吐量;Пропускна здатність;Áteresztőképesség;Απόδοση
Fehler beim Speichern der Anlagendaten!;Error saving system data!;Erreur de sauvegarde des données du système!;Errore nella memorizzazione dati dell'impianto!;Fout bij opslaan systeemaandeel!;Tesis verileri kaydetmekte hata yaşandı!;Błąd przy zapisywaniu danych systemowych!;Error al guardar los datos del sistema.;Ошибка сохранения системных данных!;保存系统数据出错！;Помилка збереження даних системи!;Hiba a rendszeradatok mentése!;Σφάλμα αποθήκευσης των δεδομένων του συστήματος!
Fehler beim Öffnen der Systemeinstellungen!;Error opening system configuration!;Erreur d’ouverture des paramètres du système!;Errore nell'apertura parametri del sistema!;Fout bij het openen van de systeeminstellingen!;Sistem ayarlarını açmakta hata yaşandı!;Błąd przy otwieraniu ustawień systemowych!;Error al abrir los ajustes del sistema.;Ошибка открытия системных настроек!;打开系统设置出错！;Помилка відкриття системних налаштувань!;Hiba a rendszerbeállítások megnyitásakor!;Σφάλμα ανοίγματος των ρυθμίσεων του συστήματος!
Fehler beim Speichern der Systemeinstellungen!;Error saving system configuration!;Erreur de sauvegarde des paramètres du système!;Errore nella memorizzazione parametri del sistema!;Fout bij het opslaan van de systeeminstellingen!;Sistem ayarlarını kaydetmekte hata yaşandı!;Błąd przy zapisywaniu ustawień systemowych!;Error al guardar los ajustes del sistema.;Ошибка сохранения системных настроек!;保存系统设置时出错;Помилка збереження системних налаштувань!;Hiba a rendszerbeállítások mentése!;Σφάλμα αποθήκευσης των ρυθμίσεων του συστήματος!
Fehler beim Inititialisieren der Gerätesteuerung;Error initializing device control!;Erreur d’initialisation de l’unité de commande!;Errore nell'avviamento comandi dell'apparecchiatura!;Fout bij het initieren van de apparatuurbesturing;Cihaz kontrolü başlatmakta hata yaşandı;Błąd przy inicjalizacji sterowania urządzenia!;Error al inicializar el control de la unidad;Ошибка инициализации управления устройством;初始化设备控制时出错;Помилка ініціалізації керування пристроєм;Hiba a készülékvezérlő egység inicializálásakor;Σφάλμα κατά την αρχικοποίηση του ελέγχου της συσκευής
Fehler beim Öffnen der Rezeptur!;Error opening recipe!;Erreur d’ouverture de la recette!;Errore nell'apertura ricetta!;Fout bij het openen van het recept!;Reçeteyi açmakta hata yaşandı!;Błąd przy otwieraniu receptury!;¡Error al abrir la receta!;Ошибка открытия рецепта!;打开配方时出错！;Помилка відкриття рецепта!;Hiba a recept megnyitásakor!;Σφάλμα κατά το άνοιγμα της συνταγής!
Fehler beim Speichern der Rezeptur!;Error saving recipe!;Erreur de sauvegarde de la recette!;Errore nella memorizzazione ricetta!;Fout bij het oplaan van het recept!;Reçeteyi kaydetmekte hata yaşandı!;Błąd przy zapisywaniu receptury!;¡Error al guardar la receta!;Ошибка сохранения рецепта!;保存配方出错！;Помилка збереження рецепта!;Hiba a recept mentésekor!;Σφάλμα αποθήκευσης της συνταγής!
Fehler beim Speichern der Alarmliste!;Error saving alarm list!;Erreur de sauvegarde de la liste des alarmes!;Errore nella memorizzazione lista di allarme!;Fout bij het opslaan van de alarmlijst!;Alarm listesini kaydetmekte hata yaşandı!;Błąd przy zapisywaniu listy alarmów!;¡Error al guardar la lista de alarmas!;Ошибка сохранения списка сигналов тревоги!;警报列表保存出错！;Помилка збереження списку тривог!;Hiba a riasztási lista mentésekor!;Σφάλμα αποθήκευσης της λίστας συναγερμών!
Kalibrierung kann nicht gestartet werden!;Calibration cannot be started!;Le calibrage ne peut pas être démarré!;Calibratura non può essere avviata!;Kalibratie kan niet worden gestart!;Kalibrasyon başlatılamadı!;Nie można rozpocząć kalibracji!;¡No se puede iniciar la calibración!;Калибровка не может быть запущена!;无法开始校准！;Не вдається запустити калібрування!;A kalibrálás nem indítható el!;Η βαθμονόμηση δεν μπορεί να ξεκινήσει!
Kalibrationszeit zu gering! Geben Sie ein Messzeit von mindestens 30 Sekunden ein!;Calibration time too short! Enter a measuring time of at least 30 seconds!;Temps de calibrage trop court ! Indiquez un temps de mesure d'au moins 30 secondes !;Tempo di calibrazione troppo breve! Immettere un tempo di misurazione di almeno 30 secondi!;Kalibratietijd te kort! Voer een meettijd van minstens 30 seconden in!;Kalibrasyon süresi çok kısa! En az 30 saniyelik bir ölçüm süresi girin!;Zbyt krótki czas kalibracji! Wprowadź czas pomiaru wynoszący co najmniej 30 sekund!;¡Tiempo de calibración demasiado corto! Introduzca un tiempo de medición de al menos 30 segundos.;Слишком короткое время калибровки! Введите время измерения не менее 30 секунд!;校准时间太短！输入至少 30 秒的测量时间！;Занадто короткий час калібрування! Введіть час вимірювання не менше 30 секунд!;Túl rövid a kalibrációs idő! Adjon meg legalább 30 másodperces mérési időt!;Ο χρόνος βαθμονόμησης είναι πολύ σύντομος! Εισάγετε χρόνο μέτρησης τουλάχιστον 30 δευτερολέπτων!
Drehgeberfehler!;Encoder error!;Erreur du capteur rotatif!;Errore misuratore regime di rotazione!;Fout toerentalweergever!;Enkoder hatası!;Błąd enkodera!;Error de codificador;Ошибка энкодера!;编码器错误！;Помилка датчика!;Encoder hiba!;Σφάλμα κωδικοποιητή!
Kalibrierung kann nicht gestartet werden, weil momentan nachgefüllt wird!;Calibration cannot be started now because the feeder is being refilled!;Le calibrage ne peut pas être démarré, parce que le remplissage est en cours!;La calibratura non può essere avviata, perché è in corso il riempimento!;Kalibratie kan niet worden gestart omdat er nagevuld wordt!;Kalibrasyon şu an yeniden doldurulduğu için başlatılamıyor!;Kalibracja nie może zostać rozpoczęta, ponieważ trwa uzupełnianie!;No se puede iniciar la calibración porque se está rellenando el depósito.;Калибровка не может быть запущена, так как идет дозаправка!;由于正在加注，因此无法开始校准！;Неможливо розпочати калібрування, оскільки триває заправка!;A kalibrálás nem indítható, mert a feltöltés folyamatban van!;Η βαθμονόμηση δεν μπορεί να ξεκινήσει επειδή βρίσκεται σε εξέλιξη επαναπλήρωση!
Ungültiger Kalibrierstellbefehl!;Invalid calibration drive command!;Signal de commande du calibrage invalide!;Segnale di comando della calibratura non valido!;Ongeldige kalibratie instelwaarde!;Invalid calibration drive command!;Nieprawidłowe polecenie ustawienia kalibracji!;Comando de ajuste de calibración no válido.;Неверная команда настройки калибровки!;校准设置命令无效！;Неправильна команда налаштування калібрування!;Érvénytelen kalibrálási beállítási parancs!;Μη έγκυρη εντολή ρύθμισης βαθμονόμησης!
Ungültige Messzeit!;Invalid test time!;Temps de mesure invalide!;Tempo di misurazione non valido!;Ongeldige meettijd!;Geçersiz ölçüm zamanı!;Niewłaściwy czas pomiaru!;Tiempo de medición no válido.;Неверное время измерения!;测量时间无效;Неправильний час вимірювання!;Érvénytelen mérési idő!;Άκυρος χρόνος μέτρησης!
Ungültiger Stellbefehl!;Invalid drive command!;Signal de commande invalide!;Segnale di comando non valido!;Ongeldige instelbaarde!;Geçersiz ayar komutu!;Niewłaściwe polecenie kalibracji!;Comando de calibración no válido.;Неверная команда позиционирования!;定位命令无效！;Неправильна команда позиціонування!;Érvénytelen beállítási parancs!;Μη έγκυρη εντολή κίνησης!
Eingegebene Kalibriermesszeit ist zu kurz! Messzeit wird auf 30 Sekunden erhöht!;Your calibration time is too short! Time is set to 30 s!;Le temps de mesure du calibrage suggéré est trop court!\nLe temps de mesure sera réglé à 30 secondes!;Tempo di misurazione suggerito troppo breve! Tempo di misurazione aumentato a 30 secondi!;Opgegeven kalibratiemeettijd is te kort! Meettijd wordt verhoogd met 30 seconden!;Verilen kalibrasyon ölçüm zamanı çok kısa! Ölçüm zamanı 30 saniye arttılıyor!;Wprowadzony czas pomiaru kalibracji jest zbyt krótki! Czas pomiaru został wydłużony do 30 sekund!;El tiempo de medición de calibración introducido es demasiado corto. El tiempo de medición se ha aumentado a 30 segundos.;Введено слишком короткое время измерения калибровки! Время измерения увеличено до 30 секунд!;输入的校准测量时间太短！测量时间延长至 30 秒！;Введено занадто короткий час вимірювання калібрування! Час вимірювання збільшено до 30 секунд!;A beírt kalibrációs mérési idő túl rövid! A mérési idő 30 másodpercre nőtt!;Ο χρόνος μέτρησης βαθμονόμησης που έχει εισαχθεί είναι πολύ μικρός! Ο χρόνος μέτρησης αυξάνεται στα 30 δευτερόλεπτα!
Zu geringer Kalibrierstellbefehl!;Drive command for calibration too low!;Signal de commande du calibrage trop faible!;Segnale comando di calibratura troppo basso!;Te kleine kalibreerinstelwaarde!;Çok düşük kalibrasyon ayar komutu!;Zbyt krótkie polecenie ustawienia kalibracji!;¡Comando de ajuste de calibración demasiado corto!;Слишком низкая команда настройки калибровки!;校准设置命令过低！;Занадто низька команда налаштування калібрування!;Túl alacsony kalibrálási beállítási parancs!;Η εντολή ρύθμισης βαθμονόμησης είναι πολύ χαμηλή!
Ungültige IP-Adresse!;Invalid IP-address!;Adresse - IP invalide!;Indirizzo-IP non valido!;Ongeldig IP adres;Geçersiz İP - adresi!;Nieprawidłowy adres IP!;Dirección IP no válida.;Неверный IP-адрес!;无效 IP 地址！;Неправильна IP-адреса!;Érvénytelen IP-cím!;Μη έγκυρη διεύθυνση IP!
Sie haben keine ausreichende Berechtigung für diese Aktion. \n Bitte wenden Sie sich an Ihren Administrator!;This action cannot be executed due to missing rights.\n Please contact your administrator.;Vous n’avez pas d'autorisation suffisante pour cette action.\nVeuillez vous adressez à votre administrateur!;Autorizzazione insufficiente per l'operazione. Rivolgersi all'amministratore!;U heeft geen toegang voor deze actie. Wend u zich tot uw admin!;Sizin bu eylemi gerçekleştirmek için gerekli yetkiniz yok.\nLütfen yöneticiniz ile irtibata geçiniz!;Nie masz wystarczających uprawnień do tej czynności.\nProszę skontaktować się z administratorem!;No dispone de autorización suficiente para esta acción.\nPóngase en contacto con su administrador.;Вы не имеете достаточных полномочий для выполнения этого действия.\nОбратитесь к своему администратору!;您没有足够的权限执行此操作。\请联系您的管理员！;Ви не маєте достатніх повноважень для цієї дії. Зверніться до адміністратора!;Nincs elegendő jogosultsága ehhez a művelethez. \n Kérjük, lépjen kapcsolatba a rendszergazdával!;Δεν έχετε επαρκή εξουσιοδότηση για αυτή την ενέργεια.\n Επικοινωνήστε με το διαχειριστή σας!
